# Airline ICAO-to-telephony map, derived from OpenFlights airlines.dat.
# Source: https://openflights.org/data.html
# License: ODbL 1.0 (see LICENSE-OPENFLIGHTS.txt in this directory)
# Columns: icao<TAB>callsign<TAB>name<TAB>country
# Regenerate: python tools/refresh-airlines.py
SFP	SAFE AIR	Safe Air	Pakistan
SFR	CARGO	Safair	South Africa
SFS	SOUTHERN FRONTIER	Southern Frontier Air Transport	Canada
SFT	SKYFREIGHT	Skyfreight	United States
SFU	SAINTS	Solent Flight	United Kingdom
SFX	SWAMP FOX	S.K. Logistics	United States
SFY	SKY FLITE	Gulf Flite Center	United States
SGA	AIR SAIGON	Air Saigon	Vietnam
SGB	SONGBIRD	Sky King	United States
SGC	SOUTHERNRIGHT	Southern Right Air Charter	South Africa
SGD	AIR BISHKEK	Sky Gate International Aviation	Kyrgyzstan
SGF	STAC	STAC Swiss Government Flights	Switzerland
SGH	SERVISAIR	Servisair	United Kingdom
SGI	SERAGRI	Servicios Aereos Agricolas	Chile
SGK	SKYWARD	Skyward Aviation	Canada
SGM	SIGMA	Sky Aircraft Service	Netherlands
SGN	SIAM	Siam GA	Thailand
SGP	SAGOLAIR	Sagolair Transportes Ejecutivos	Spain
SGR	STINGER	Eastwind Airlines	United States
SGS	SASKATCHEWAN	Saskatchewan Government Executive Air Service	Canada
SGT	SKYGATE	Skygate	Netherlands
SGU	RAUSHAN	Samgau	Kazakhstan
SGV	SEGOVIA	Aerosegovia	Nicaragua
SGY	SKAGWAY AIR	Skagway Air Service	United States
SHA	SHARP	Sharp Airlines	Australia
SHB	SHABAIR	Shabair	Democratic Republic of the Congo
SHC	SKY HARBOR CHEYENNE	Sky Harbor Air Service	United States
SHE	SHELL	Shell Aircraft	United Kingdom
SHF	VORTEX	Royal Air Force	United Kingdom
SHG	SHOP AIR	Shoprite Group	United Kingdom
SHH	AIRSHARE	Airshare Holdings	United Kingdom
SHI	SEOUL AIR	Seoul Air International	Republic of Korea
SHJ	SHARJAH	Sharjah Ruler's Flight	United Arab Emirates
SHL	SAMSON	Samson Aviation	United Kingdom
SHM	SHELTAM	Sheltam Aviation	South Africa
SHN	SUGAR ALFA	Shaheen Airport Services	Pakistan
SHP	SAF	Service Aerien Francais	France
SHQ	SHANGHAI CARGO	Shanghai Airlines Cargo	China
SHR	SHOOTER	Shooter Air Courier	Canada
SHS	SHURA AIR	Shura Air Transport Services	Ethiopia
SHT	SHUTTLE	British Airways Shuttle	United Kingdom
SHU	SATAIR	Sakhalinskie Aviatrassy (SAT)	Russia
SHV	SHAVANO	Shavano Air	United States
SHW	SHAWNEE	Shawnee Airline	United States
SHX	SLIM AIR	Slim Aviation Services	Nigeria
SHY	ANTALYA BIRD	Sky Airlines	Turkey
SIA	SINGAPORE	Singapore Airlines	Singapore
SIB	SIBAVIA	Sibaviatrans	Russia
SIE	SEREX	Sierra Express	United States
SIH	BLUEJET	Skynet Airlines	Ireland
SII	ASEISA	Aero Servicios Ejecutivos Internacionales	Mexico
SIL	SERVICIOS INTEGRALES	Servicios Aeronauticos Integrales	Mexico
SIO	SIRIO	Sirio	Italy
SIP	AIR SPIRIT	Air Spirit	United States
SIR	SALAIR	Salair	United States
SIV	SLOVENIAN	Slovenian Armed Forces	Slovenia
SIW	SIRIO EXECUTIVE	Sirio Executive	Italy
SIY	SIYUSA	Aerosiyusa	Mexico
SIZ	AEROSILZA	Aero Silza	Mexico
SJA	SERVICIOJAL	Servicios Aereos Especiales De Jalisco	Mexico
SJC	SERVIEJECUTIVO	Servicios Ejecutivos Continental	Mexico
SJE	SUNBIZ	Sunair 2001	South Africa
SJJ	SPIRIT JET	Spirit Aviation	United States
SJL	SERVICIOS JALISCO	Servicios Especiales Del Pacifico Jalisco	Mexico
SJM	RUSSIANCONNECTY	Svyaz Rossiya	Russia
SJN	SAN JUAN	Air San Juan	United States
SJT	SWISS JET	Swiss Jet	Switzerland
SJU	SKYJET	Skyjet Airlines	Uganda
SJY	SRIWIJAYA	Sriwijaya Air	Indonesia
SKA	RIO EXPRESS	Rio Air Express	Brazil
SKB	SKYBUS	Skybus Airlines	United States
SKC	SKYMASTER AIR	Skymaster Air Lines	United States
SKD	SKY DAWG	Sky Harbor Air Service	United States
SKE	SKYISLE	Sky Tours	United States
SKF	SKYCRAFT	Skycraft	United States
SKG	SKYCRAFT-CANADA	Skycraft Air Transport	Canada
SKH	SKYNEWS	British Sky Broadcasting	United Kingdom
SKI	SKYKING	Skyking	United Kingdom
SKK	SKYLINK	Skylink Aviation	Canada
SKL	SKYCHARTER	Skycharter (Malton)	Canada
SKM	SKYTEM	Fayetteville Flying Service and Scheduled Skyways System	United States
SKN	SKYLINER	Skyline Aviation Services	United States
SKO	SKYWORK	Scottish Airways Flyers	United Kingdom
SKP	SKIPPER	Aero-North Aviation Services	Canada
SKQ	SKYLAB	Labcorp	United States
SKR	SKYSCAPES	Skyscapes Air Charters	South Africa
SKS	SKY SERVICE	Sky Service	Belgium
SKT	SKY YOU	Skystar Airways	Thailand
SKU	AEROSKY	Sky Airline	Chile
SKV	SKY REGIONAL	Sky Regional	Canada
SKW	SKYWEST	SkyWest	United States
SKX	SKY EXPRESS	Skyways Express	Sweden
SKY	SKYMARK	Skymark Airlines	Japan
SKZ	SKYWAY-INC	Skyway Enterprises	United States
SLA	SELAIR	Sierra National Airlines	Sierra Leone
SLB	SLOK AIR	Slok Air	Nigeria
SLC	SALSA	Salsa d\\'Haiti	Haiti
SLD	SILVERLINE	Silver Air	Czech Republic
SLE	SLIPSTREAM	Streamline	South Africa
SLF	ELISTARFLY	Starfly	Italy
SLG	LIFEGUARD	Saskatchewan Government	Canada
SLH	SILVERHAWK	Silverhawk Aviation	United States
SLI	COSTERA	Aerolitoral	Mexico
SLK	SILKAIR	SilkAir	Singapore
SLL	SLOV LINE	Slovak Airlines	Slovakia
SLM	SURINAM	Surinam Airways	Suriname
SLN	SLOANE	Sloane Aviation	United Kingdom
SLO	SLOW	Edgartown Air	United States
SLP	SALPA	Salpa Aviation	Sudan
SLS	SERVICIOS SLAINTE	Servicios Aereos Slainte	Mexico
SLU	AVIO SLUZBA	Avio Sluzba	Serbia
SLV	AVISTELLA	Stella Aviation	Mauritania
SLW	SALMA AIR	Salama Airlines Nigeria	Nigeria
SLX	SETE	Sete Linhas Aereas	Brazil
SLY	SKYCO	Sky Line for Air Services	Sudan
SLZ	LUZA	Super Luza	Angola
SMA	SESAME	SMA Airlines	Nigeria
SMC	SAMER	Sabang Merauke Raya Air Charter	Indonesia
SMD	SERVICIOS MARQUESA	Servicios Aereos La Marquesa	Mexico
SME	SEMICH	Semos	Kazakhstan
SMF	GORDON	Smalandsflyg	Sweden
SMH	SMITHAIR	Smithair	United States
SMI	SAMI	Aero Sami	Mexico
SMJ	AVAVIA	Avient Aviation	Zimbabwe
SMK	ERTIS	Semeyavia	Kazakhstan
SML	SMITH AIR	Smith Air (1976)	Canada
SMM	SUMMIT-AIR	Summit Airlines	United States
SMQ	SAMAR AIR	Samar Air	Tajikistan
SMR	SOMON AIR	Somon Air	Tajikistan
SMS	SANTOMENSES	Linhas Aereas Santomenses	S
SMT	SKYLIMIT	Skyline	Nigeria
SMW	SMARTWINGS	Carpatair Flight Training	Romania
SMX	ALIEXPRESS	Alitalia Express	Italy
SMY	NAJIM	Sama Airlines	Saudi Arabia
SMZ	SCAMPTON	RAF Scampton	United Kingdom
SNA	SENATOR	Senator Aviation Charter	Germany
SNB	STERLING	Sterling Airlines	Denmark
SNC	NIGHT CARGO	Air Cargo Carriers	United States
SND	ARSAM	Air Samarkand	Uzbekistan
SNE	SANSA	Servicios Aereos De Nicaragua (SANSA)	Nicaragua
SNF	SHANS AIR	Shans Air	Russia
SNG	AIR SENEGAL	Air Senegal International	Senegal
SNH	SENSERVICE	Senair Services	Senegal
SNI	SAVANAHLINE	Savanah Airlines	Nigeria
SNJ	NEWSKY	Skynet Asia Airways	Japan
SNK	SUN KING	Southeast Airlines (Sun Jet International)	United States
SNL	SOONAIR	Soonair Lines	United States
SNM	SERVIZI AEREI	Servizi Aerei	Italy
SNO	SNOWBALL	Delta Air Charter	Canada
SNP	SUN PACIFIC	Sun Pacific International	United States
SNQ	EXECU-QUEST	Sun Quest Executive Air Charter	United States
SNT	SUNCOAST	Suncoast Aviation	United States
SNV	SUDANESE	Sudanese States Aviation	Sudan
SNW	SUN WEST	Sun West Airlines	United States
SNX	SUNEX	Sun Air Aviation Services	Canada
SNY	AIR SANDY	Air Sandy	Canada
SOB	STABO	Stabo Freight	Zambia
SOD	ALSOL	Aerolineas Sol	Mexico
SOE	AIR SOLEIL	Air Soleil	Mauritania
SOG	AEROSOGA	Aero Soga	Guinea-Bissau
SOH	SOUTHERN OHIO	Southern Ohio Aviation Sales	United States
SOI	SOAVAIR	Southern Aviation	Zambia
SOL	SOLOMON	Solomon Airlines	Solomon Islands
SOM	SOMALAIR	Somali Airlines	Somali Republic
SON	SUNSHINE TOURS	Sunshine Air Tours	United States
SOO	SOUTHERN AIR	Southern Air	United States
SOP	SOLINAIR	Solinair	Slovenia
SOR	SONAIR	Sonair Servico Aereo	Angola
SOT	SOUTH COURIER	Southeast Correct Craft	United States
SOU	SOUTHERN EXPRESS	Southern Airways	United States
SOV	SARATOV AIR	Saratov Aviation Division	Russia
SOW	SOWIND	Sowind Air	Canada
SOX	SOLIDAIR	Solid Air	Netherland
SOY	SORIANO	Island Aviation	Philippines
SOZ	SATCO	Sat Airlines	Kazakhstan
SPA	SIERRA PACIFIC	Sierra Pacific Airlines	United States
SPB	SPRING CLASSIC	Springbok Classic Air	South Africa
SPC	PORT	Skyworld Airlines	United States
SPD	SPEEDLINE	Airspeed Aviation	Canada
SPE	SPRAGUE	Sprague Electric Company	United States
SPF	SPACE WORLD	Space World Airline	Nigeria
SPG	SPRING AIR	Springdale Air Service	United States
SPH	SAPPHIRE-CHARTER	Sapphire Executive Air	South Africa
SPI	SOUTH PACIFIC	South Pacific Island Airways	United States
SPJ	AIR SKOPJE	Air Service	Macedonia
SPK	SPARKLE	Diamond Aviation	United States
SPL	CORPORATIVOS LAGUNA	Servicios Corporativos Aereos De La Laguna	Mexico
SPN	AIR SKORPIO	Skorpion Air	Bulgaria
SPO	EJECTUIV PACIFICO	Aeroservicios Ejecutivos Del Pacifico	Mexico
SPP	SAPPHIRE	Sapphire Aviation	United States
SPQ	SERVICOS PALENQUE	Servicios Aereos Palenque	Mexico
SPR	SPEEDAIR	Provincial Airlines	Canada
SPS	SALDUERO	SPASA	Spain
SPT	SPEED AVIATION	Speed Aviation	Bangladesh
SPU	SPUTTER	Southeast Airmotive	United States
SPV	SERVICIOS PRIVADOS	Servicios Privados De Aviacion	Mexico
SPW	SPEEDWING	Speedwings	Switzerland
SPY	THAI SPACE	Asian Aerospace Service	Thailand
SPZ	SPEED SERVICE	Airworld	South Africa
SQA	SLOVAK AEROCLUB	Slovak National Aeroclub	Slovakia
SQC	SINGCARGO	Singapore Airlines Cargo	Singapore
SQF	SLOVAK AIRFORCE	Slovak Air Force	Slovakia
SQH	SASQUATCH	SeaPort Airlines	United States
SQL	ALQUILER	Servicos De Alquiler	Mexico
SQR	ALSAQER AVIATION	Alsaqer Aviation	Libya
SRA	SAIR	Sair Aviation	Canada
SRB	SOLAR AIR	Solar Air	Thailand
SRC	SEARCA	Searca	Colombia
SRF	SAN RAFEAL	Transportes Aereos San Rafael	Chile
SRH	SIEMREAP AIR	Siem Reap Airways	Cambodia
SRI	AIRSAFARI	Air Safaris and Services	New Zealand
SRJ	SYRJET	C Air Jet Airlines	Syrian Arab Republic
SRK	SKYFOX	Sky Work Airlines	Switzerland
SRL	STARLINE	Swedline Express	Sweden
SRN	SIRAIR	Sirair	Russia
SRO	SAEREO	Servicios Aereos Ejecutivos Saereo	Ecuador
SRP	SPERBER	Polizeihubschrafterstaffel Rheinland-Pfalz	Germany
SRQ	SEAIR	South East Asian Airlines	Philippines
SRR	WHITESTAR	Star Air	Denmark
SRS	PHOTO CHARLIE	Selkirk Remote Sensing	Canada
SRT	TRASER	Trans Asian Airlines	Kazakhstan
SRU	STAR-UP	Star Up	Peru
SRV	SERVICORP	Aero Servicio Corporativo	Mexico
SRW	SARIA	Sarit Airlines	Sudan
SRX	SIERRA EX	Sierra Expressway Airlines	United States
SRY	STINGRAY	ViaAir	United States
SRZ	STRATO	Strato Air Services	South Africa
SSB	SASIR	Sasair	Canada
SSC	SOUTHERN SKIES	Southern Seaplane	United States
SSD	STAR SERVICE	Star Service International	France
SSE	SUNSET	Servicios Aereos Sunset	Mexico
SSF	SEVERSTAL	Severstal	Russia
SSG	SLOVAK GOVERNMENT	Slovak Government Flying Service	Slovakia
SSH	SNOWSHOE	Heritiage Flight (Valley Air Services)	United States
SSI	SUPER JET	Vision Airlines	Nigeria
SSK	SKYSTAR	Skystar International	United States
SSL	SIERRA SULTAN	Air Sultan	Sierra Leone
SSM	RAPID	Aero 1 Pro-Jet	Canada
SSN	SUNSTREAM	Airquarius Air Charter	South Africa
SSO	DOPE	Special Scope Limited	United Kingdom
SSP	STARSPEED	Starspeed	United Kingdom
SSQ	SUNSTATE	Sunstate Airlines	Australia
SSS	SAESA	SAESA	Spain
SST	SUNFLIGHT	Sunwest Airlines	Canada
SSU	SASCA	SASCA	Venezuela
SSV	SKYTOUR	Skyservice Airlines	Canada
SSW	STREAMLINE	Streamline Aviation	United Kingdom
SSX	SHASTA	Lynx Aviation (L3/SSX)	United States
SSY	SIERRA SKY	Sky Aviation	Sierra Leone
SSZ	SPECSAVERS	Specsavers Aviation	United Kingdom
STA	STAR	Star Aviation	United Kingdom
STB	STATUS-ALPHA	Status-Alpha Airline	Ukraine
STC	STADIUM	Stadium City Limited	United Kingdom
STD	AERO AGUASCALINETES	Servicios De Aerotransportacion De Aguascalientes	Mexico
STE	SEMITRANS	Semitool Europe	United Kingdom
STG	MARSHALL	Sedalia	Boonville Stage Line
STI	SONTAIR	Sontair	Canada
STJ	STELLAVIA	Sella Aviation	Netherlands
STK	SAT PAK	Aeropac	United States
STL	STAPLEFORD	Stapleford Flight Centre	United Kingdom
STN	SAINT ATHAN	RAF St Athan	UNited Kingdom
STO	SLOPS	Streamline Ops	Russia
STP	SAOTOME AIRWAYS	STP Airways	Sao Tome and Principe
STQ	STERA	Star Air	Indonesia
STR	STARLINE	Red Star	United Arab Emirates
STS	STARLING	Starling Airlines Spain	Spain
STT	PARADISE	Air St. Thomas	United States
STU	FUEGUINO	Servicios de Transportes A	Argentina
STV	SOUTHERN AVIATION	Southern Aviation	Ghana
STW	SIERRA WHISKEY	South West Air Corporation	Philippines
STX	STARSAWAY	Stars Away Aviation	South Africa
STY	STYRIAN	Styrian Airways	Austria
SUA	AIR SILESIA	Silesia Air	Czech Republic
SUB	SUB AIR	Suburban Air Freight	United States
SUD	SUDANAIR	Sudan Airways	Sudan
SUE	AEROSURESTE	Aerolineas Del Sureste	Mexico
SUF	SUNFLOWER	Sun Air (Fiji)	Fiji
SUG	SUNU AIR	Sunu Air	Senegal
SUH	LIGHT AIR	Sun Light	Kyrgyzstan
SUI	SWISS AIR FORCE	Swiss Air Force	Switzerland
SUK	SKYCARGO	Superior Aviation Services	Kenya
SUM	SUMES	State Unitary Air Enterprise	Russia
SUO	SERVICIO SANLUIS	Aeroservicios De San Luis	Mexico
SUP	AEROSUPER	Aerosuper	Mexico
SUS	SUNSCAN	Sun Air of Scandinavia	Denmark
SUT	SISTEMAS AERONAUTICOS	Sistemas Aeronauuticos 2000	Mexico
SUU	SUNSTAR	Star West Aviation	United States
SUV	DANCEAIR	Sundance Air	Venezuela
SUW	ASTAIR	Interavia Airlines	Russia
SUY	SURVEY	Aerial Surveys (1980) Limited	New Zealand
SVA	SAUDIA	Saudi Arabian Airlines	Saudi Arabia
SVD	GRENADINES	St. Vincent Grenadines Air (1990)	Saint Vincent and the Grenadines
SVE	AEROESPECIAL	Aero Servicios Expecializados	Mexico
SVF	SWEDEFORCE	Swedish Armed Forces	Sweden
SVG	GRENADINES	SVG Air	Saint Vincent and the Grenadines
SVH	SILVER	Sterling Helicopters	United Kingdom
SVI	SETRA	Servicios De Transporte Aereo	Mexico
SVK	SLOVAKIA	Air Slovakia	Slovakia
SVL	SEVAVIA	Sevastopol-Avia	Ukraine
SVM	SERVIMONTE	Aeroservicios Monterrey	Mexico
SVN	SAVANAIR	Savanair (Angola)	Angola
SVO	SERVIORIENTE	Servicios Aeronauticos De Oriente	Mexico
SVR	SVERDLOVSK AIR	Ural Airlines	Russia
SVS	AEREOS SAAR	Servicios Aereos Saar	Mexico
SVT	SIERRA SERVICES	Seven Four Eight Air Services	Luxembourg
SVW	SILVER ARROWS	Global Jet Luxembourg	Luxembourg
SVX	SECURITY AIR	Security Aviation	United States
SVY	SURVEYOR	Cooper Aerial Surveys	United Kingdom
SWA	SOUTHWEST	Southwest Airlines	United States
SWB	SWISSBOOGIE	Swissboogie Parapro	Switzerland
SWC	SAINT CLAIR	South West Air	Canada
SWD	SOUTHERN WINDS	Southern Winds Airlines	Argentina
SWE	SWEDELINE	Swedeways	Sweden
SWF	GALAIR	Galair International	United Kingdom
SWG	SUNWING	Sunwing Airlines	Canada
SWH	SHOCKWAVE	Adler Aviation	Canada
SWI	SUNWORLD	Sunworld Airlines	United States
SWJ	STATES	Stateswest Airlines	United States
SWK	SKYWALKER	General Aerospace	Canada
SWL	TRANSJET	Trans Jet Airways	Sweden
SWM	SKY ANGKOR	Sky Angkor Airlines (ZA)	Cambodia
SWN	AIR SWEDEN	West Air Sweden	Sweden
SWO	SIVA	Surninam International Victory Airline	Suriname
SWP	STAR WORK	Star Work Sky	Italy
SWQ	SWIFTFLIGHT	Swift Air (Interstate Equipment Leasing)	United States
SWR	SWISS	Swiss International Air Lines	Switzerland
SWS	SUNNY WEST	Sunwest Aviation (Lindquist Investment)	United States
SWT	SWIFT	Swiftair	Spain
SWU	EUROSWISS	Swiss European Air Lines	Switzerland
SWV	FLYING SWEDE	Swe Fly	Sweden
SWW	WAY AERO	Shovkoviy Shlyah	Ukraine
SWX	SWAZI EXPRESS	Swazi Express Airways	Swaziland
SWY	SWISSLINK	Sky Jet	Switzerland
SWZ	PRIVATE CHARTER	Servair	SWISSBIRD
SXA	FERRY	Southern Cross Aviation	United States
SXC	SKY EXEC	Sky Exec Aviation Services	Nigeria
SXE	DOGWOOD EXPRESS	Southeast Express Airlines	United States
SXM	SERVIMEX	Servicios Aereos Sepecializados Mexicanos	Mexico
SXP	EXPRESS SKY	Sky Express	Poland
SXR	SKYSTORM	Sky Express	Russia
SXS	SUNEXPRESS	SunExpress	Turkey
SXT	SERTA	Servicios De Taxi Aereo	Mexico
SXX	SATELLITE EXPRESS	Satellite Aero	United States
SXY	SAFARI EXPRESS	Safari Express Cargo	Kenya
SYA	LINEAS CARDINAL	Skyways	Argentina
SYC	SYSTEC	Systec 2000	United States
SYF	SKY FIRST	Sky One Express Airlines	United States
SYG	SYNERGY	Synergy Aviation	United Kingdom
SYK	AEROCAB	Satsair	United States
SYL	AIR YAKUTIA	Aircompany Yakutia	Russia
SYN	SYNCRUDE	Syncrude Canada	Canada
SYR	SYRIANAIR	Syrian Arab Airlines	Syrian Arab Republic
SYS	SHAWBURY	Shawbury Flying Training Unit	United Kingdom
SYT	SKYTRACK	Aerosud Aviation	South Africa
SYV	SPECIAL SYSTEM	Special Aviation Systems	United States
SYX	SKYWAY-EX	Skywalk Airlines	United States
SYY	SKY COACH	South African Historic Flight	South Africa
SZA	AESA	Aerolineas De El Salvador	El Salvador
SZL	SWAZILINK	Swaziland Airlink	Swaziland
SZT	AERO ZEE	Servicios Aeronauticos Z	Mexico
TAA	AERO COSTA	Aeroservicios de La Costa	Mexico
TAC	TURBOT	Turbot Air Cargo	Senegal
TAD	TRANS DOMINICAN	Tranporte Aereo Dominicano	Dominican Republic
TAE	TAME	TAME	Ecuador
TAG	TAG U-S	TAG Aviation USA	United States
TAH	AIR MOOREA	Air Moorea	France
TAJ	TUNISAVIA	Tunisavia	Tunisia
TAK	TATARSTAN	Tatarstan Airlines	Russia
TAL	TALAIR	Talair	Papua New Guinea
TAM	TAM	TAM Brazilian Airlines	Brazil
TAN	ZANAIR	Zanair	Tanzania
TAO	TRANS-AEROMAR	Aeromar	Mexico
TAP	AIR PORTUGAL	TAP Portugal	Portugal
TAQ	TAUNUSAIR	Taunus Air Gmbh	Germany
TAR	TUNAIR	Tunisair	Tunisia
TAS	LOTUS FLOWER	Lotus Air	Egypt
TAT	TACA-COSTARICA	Grupo TACA	Costa Rica
TAU	TRANSTAURO	Transportes Aereos Tauro	Mexico
TAV	TAVISA	Compania de Servicios Aereos Tavisa	Spain
TAX	TRAVELAIR	Travelair	Germany
TAY	QUALITY	TNT Airways	Belgium
TBA	TRANSBRASIL	Transbrasil	Brazil
TBD	ORCA	Thunderbird Tours	Canada
TBI	TAB INTERNATIONAL	TAB Express International	United States
TBL	AEROTREBOL	Aerotrebol	Mexico
TBM	TABAN AIR	Taban Air Lines	Iran
TBN	TEEBAH	Teebah Airlines	Sierra Leone
TBO	AERO CABOS	Aero Taxi de Los Cabos	Mexico
TBR	TUBELAIR	Tubelair	Tunisia
TBS	TRIBASA	Servicios Aereos Tribasa	Mexico
TBX	TABEX	Tobago Express	Trinidad and Tobago
TCA	TROPICANA	Tropican Air Services	Egypt
TCB	TRANSCARIBE	Transporte del Caribe	Colombia
TCC	TRANSCAL	Trans Continental Airlines	Sudan
TCD	TCHADLINES	Tchad Airlines	Chad
TCE	TRANS-COLORADO	Trans-Colorado Airlines	United States
TCF	MERCURY	Shuttle America	United States
TCG	THAI CARGO	Thai Air Cargo	Thailand
TCH	TRANS GULF	Transcontinental Air	Bahrain
TCI	KERRMONT	Air Turks and Caicos	Turks and Caicos Islands
TCL	TRANS COASTAL	Coastal Air Transport	United States
TCM	TELEDYNE	Teledyne Continental Motors	United States
TCN	TRANSCON	Trans Continental Airlines	United States
TCO	TRANSCOLOMBIA	Aerotranscolombina de Carga	Colombia
TCP	TRANSCORP	Transcorp Airways	United Kingdom
TCR	TICOS	Lanaes Aereas Trans Costa Rica	Costa Rica
TCT	TRANS-CONT	Transcontinental Sur	Uruguay
TCU	TRANSGLOBAL	Transglobal Airways Corporation	Philippines
TCV	CABOVERDE	TACV	Portugal
TCW	THOMAS COOK	Thomas Cook Airlines	Belgium
TCX	KESTREL	Thomas Cook Airlines	United Kingdom
TCY	TWIN CITY	Twin Cities Air Service	United States
TDA	TOA DOMES	TDA Toa Domestic Airlines	Japan
TDB	THUNDER BAY	Welch Aviation	United States
TDC	TADAIR	Tadair	Spain
TDE	TELLURIDE	Tellavia / Flight One	United States
TDG	TURBO DOG	Air Cargo Express	United States
TDI	TRANSIXTLAN	Transportes Aereos de Ixtlan	Mexico
TDM	TANDEM	Tandem Aero	Moldova
TDO	TRADO	TRADO	Dominican Republic
TDR	TRADEAIR	Trade Air	Croatia
TDT	TRIDENT	Atlas Helicopters	United Kingdom
TDV	TAXI EVORA	Taxi Aero Nacional Del Evora	Mexico
TDX	TRADEWINDS EXPRESS	Tradewinds Airlines	United States
TDY	AIR TODAY	Air Today	United States
TEA	TRAVELMAX	Executive Turbine Aviation	South Africa
TEB	TENIR AIR	Tenir Airlines	Kyrgyzstan
TED	AEROAZTECA	Aero Servicios Azteca	Mexico
TEE	TEEBIRD	West Freugh DTEO	United Kingdom
TEF	TECFOTO	Tecnicas Fotograficas	Spain
TEH	TEMPELHOF	Tempelhof Airways	United States
TEL	TELFORD	Telford Aviation	United States
TEM	TECHMONT	Tech-Mont Helicopter Company	Slovakia
TEN	TENNESSEE	Tennessee Airways	United States
TEP	TRANSEURLINE	Transeuropean Airlines	Russia
TER	TERRI-AIRE	Territorial Airlines	United States
TES	TAES	TAES Transportes Aereos de El Salvador	El Salvador
TET	TEPAVIA	Tepavia-Trans Airlines	Moldova
TEX	CATEX	Catex	France
TFA	TRANS FLORIDA	Trans-Florida Airlines	United States
TFB	ROYAL TEE-AIR	Tair Airways	Philippines
TFF	TALON FLIGHT	Talon Air	United States
TFG	TRAFALGAR	MAS Airways	United Kingdom
TFH	THAI HELICOPTER	Thai Flying Helicopter Service	Thailand
TFL	ARKEFLY	Arkefly	Netherlands
TFN	SPRIT	Norwegian Aviation College	Norway
TFO	TRANSPORTES PACIFICO	Transportes Aereos del Pacifico	Mexico
TFT	THAI FLYING	Thai Flying Service	Thailand
TFY	TAYSIDE	Tayside Aviation	United Kingdom
TGA	AIR TOGO	Air Togo	Togo
TGC	THANET	TG Aviation	United Kingdom
TGE	TASA	Trabajos Aereos	Spain
TGI	TRANSPORTE REGIONAL	Transportes Aereos Regionales	Mexico
TGM	TAG ESPANA	TAG Aviation Espana	Spain
TGN	TRIGANA	Trigana Air Service	Indonesia
TGO	TRANSPORT	Transport Canada	Canada
TGT	TARGET	SAAB Nyge Aero	Sweden
TGW	GO CAT	Tiger Airways	Singapore
TGX	TRANSGABON	Transair Gabon]	Gabon
TGY	TRANS GUYANA	Trans Guyana Airways	Guyana
TGZ	TAMAZI	Georgian Airways	Georgia
THA	THAI	Thai Airways International	Thailand
THB	THAI SABAI	Spark Air	Thailand
THC	TARHEEL	Tar Heel Aviation	United States
THD	DONUT	611897 Alberta Limited	Canada
THE	TOUMAI AIR	Toumai Air Tchad	Chad
THF	TOURAINE HELICO	Touraine Helicoptere	France
THG	THAI GLOBAL	Thai Global Airline	Thailand
THJ	THAI JET	Thai Jet Intergroup	Thailand
THK	HUR KUS	Turk Hava Kurumu Hava Taksi Isletmesi	Turkey
THM	THAI AIRMARK	Airmark Aviation	Thailand
THN	ATHENA	International Security Assistance Force	Canada
THO	LEMPIRA	TACA De Honduras	Honduras
THR	TEHRAN AIR	Tehran Airline	Iran
THT	TAHITI AIRLINES	Air Tahiti Nui	France
THU	AIR THUNDER	Thunder Airlines	Canada
THY	TURKAIR	Turkish Airlines	Turkey
THZ	LYON HELIJET	Trans Helicoptere Service	France
TIA	TRANS INTERNATIONAL	Trans International Airlines	United States
TIB	TRIP	TRIP Linhas A	Brazil
TIC	TRAVEL INTERNATIONAL	Travel International Air Charters	Zambia
TIE	TIME AIR	Time Air	Czech Republic
TIH	TIRIAC AIR	S C Ion Tiriac	Romania
TIK	TICAIR	Tic Air	Australia
TIL	TIL	Tajikistan International Airlines	Tajikistan
TIM	TEAM BRASIL	TEAM Transportes Aereos	Brazil
TIN	TAINO	Taino Tours	Dominican Republic
TIP	TRANSPAC	C and M Aviation	United States
TIR	ANTAIR	Antair	Mexico
TIS	TESIS	Tesis	Russia
TIW	TIACA	Transcarga Intl Airways	Venezuela
TJK	TAJIKAIR	Tajikair	Tajikistan
TJN	NERON	Tien-Shan	Kazakhstan
TJS	TYROLJET	Tyrolean Jet Service	Austria
TJT	TWINJET	Twin Jet	France
TKC	TIKAL	Tikal Jets Airlines	Guatemala
TKE	ISLAND BIRD	Take Air Line	France
TKR	TANKER	Canadian Interagency Forest Fire Centre	Canada
TKX	TROPEXPRESS	Tropical International Airways	Saint Kitts and Nevis
TKY	THAI SKY	Thai Sky Airlines	Thailand
TLA	TRANSLIFT	Translift Airways	Ireland
TLB	TRIPLE-A	Atlantique Air Assistance	France
TLC	CARIB-X	Caribbean Express	United States
TLD	AEREO AUTLAN	Aero Taxi Autlan	Mexico
TLE	AEROUTIL	Aero Util	Mexico
TLF	TRANS-LEONE	Transport Africa	Sierra Leone
TLL	ATLANTIC LEONE	Trans Atlantic Airlines	Sierra Leone
TLO	TALON AIR	Eagle Canyon Airlines	United States
TLP	TULIPAIR	Tulip Air	Netherland
TLR	AIR LIBYA	Air Libya Tibesti	Libya
TLS	TEALSY	TLC Air	United States
TLT	TURTLE	Turtle Airways	Fiji
